"t","x1","y","experiment"
1.280000000000001,3.9201823834209653,0.28258887228095075,"exp1"
1.290000000000001,3.9681461536924774,0.2852694973032295,"exp1"
1.300000000000001,4.016585813428622,0.2881143940415069,"exp1"
1.310000000000001,4.06549768473552,0.2911293378887543,"exp1"
1.320000000000001,4.114877513036136,0.29432044317172246,"exp1"
1.330000000000001,4.164720429465726,0.2976941813870051,"exp1"
1.340000000000001,4.215020911039554,0.3012574005210141,"exp1"
1.350000000000001,4.265772738467916,0.30501734551110254,"exp1"
1.360000000000001,4.3169689514880325,0.3089816799069051,"exp1"
1.370000000000001,4.3686018015769035,0.31315850879261936,"exp1"
1.380000000000001,4.420662701903897,0.3175564030323686,"exp1"
1.390000000000001,4.473142174376687,0.3221844249018963,"exp1"
1.400000000000001,4.5260297936292755,0.32705215517057273,"exp1"
1.410000000000001,4.579314127796371,0.33216972169794723,"exp1"
1.420000000000001,4.632982675914411,0.33754782960875485,"exp1"
1.430000000000001,4.687021801786239,0.3431977931092572,"exp1"
1.440000000000001,4.741416664143977,0.34913156900592257,"exp1"
1.450000000000001,4.796151142943247,0.3553617919845684,"exp1"
1.460000000000001,4.851207761621776,0.3619018117040087,"exp1"
1.470000000000001,4.906567605156886,0.36876573175275823,"exp1"
1.480000000000001,4.962210233759681,0.3759684505101962,"exp1"
1.490000000000001,5.018113592049337,0.3835257039445078,"exp1"
1.500000000000001,5.074253913559161,0.39145411036838446,"exp1"
1.5100000000000011,5.1306056204374135,0.39977121715951436,"exp1"
1.5200000000000011,5.18714121822099,0.4084955494359364,"exp1"
1.5300000000000011,5.243831185579355,0.41764666065590267,"exp1"
1.5400000000000011,5.300643858950429,0.42724518508750114,"exp1"
1.5500000000000012,5.357545312020169,0.4373128920643659,"exp1"
1.5600000000000012,5.414499230034188,0.4478727419097261,"exp1"
1.5700000000000012,5.471466778973953,0.45894894337113573,"exp1"
1.5800000000000012,5.528406469682858,0.4705670123617372,"exp1"
1.5900000000000012,5.585274017090003,0.4827538317500263,"exp1"
1.6000000000000012,5.642022194753077,0.495537711877937,"exp1"
1.6100000000000012,5.698600685027675,0.5089484514157113,"exp1"
1.6200000000000012,5.754955925270237,0.5230173980804772,"exp1"
1.6300000000000012,5.811030950597014,0.5377775086526997,"exp1"
1.6400000000000012,5.866765233853876,0.5532634076196409,"exp1"
1.6500000000000012,5.922094523602887,0.5695114436566032,"exp1"
1.6600000000000013,5.976950681103313,0.5865597430240049,"exp1"
1.6700000000000013,6.031261517458698,0.6044482588102741,"exp1"
1.6800000000000013,6.084950632319622,0.623218814786285,"exp1"
1.6900000000000013,6.137937255775242,0.6429151424559094,"exp1"
1.7000000000000013,6.190136095337088,0.6635829096887697,"exp1"
1.7100000000000013,6.2414571902168765,0.6852697391053564,"exp1"
1.7200000000000013,6.291805775426922,0.7080252141516457,"exp1"
1.7300000000000013,6.34108215858709,0.7319008705511404,"exp1"
1.7400000000000013,6.38918161270536,0.7569501705585039,"exp1"
1.7500000000000013,6.435994288608266,0.7832284571631933,"exp1"
1.7600000000000013,6.4814051511297714,0.8107928851073688,"exp1"
1.7700000000000014,6.5252939436180695,0.8397023252947857,"exp1"
1.7800000000000014,6.56753518578317,0.8700172388828562,"exp1"
1.7900000000000014,6.607998210375574,0.9017995170768385,"exp1"
1.8000000000000014,6.646547244647097,0.9351122823934734,"exp1"
1.8100000000000014,6.6830415429853485,0.9700196469438646,"exp1"
1.8200000000000014,6.717335577516921,1.0065864231170099,"exp1"
1.8300000000000014,6.749279293820834,1.0448777819437687,"exp1"
1.8400000000000014,6.7787184391596185,1.0849588544065267,"exp1"
1.8500000000000014,6.805494970793163,1.1268942710554262,"exp1"
1.8600000000000014,6.829447551959106,1.1707476355232733,"exp1"
1.8700000000000014,6.850412142948629,1.2165809279257647,"exp1"
1.8800000000000014,6.868222694340618,1.264453834720633,"exp1"
1.8900000000000015,6.882711948840948,1.3144230024084536,"exp1"
1.9000000000000015,6.8937123572667875,1.3665412135182595,"exp1"
1.9100000000000015,6.901057112978966,1.420856484659601,"exp1"
1.9200000000000015,6.904581307462113,1.4774110880617222,"exp1"
1.9300000000000015,6.90412320775182,1.5362404999758725,"exp1"
1.9400000000000015,6.89952565398853,1.597372281594551,"exp1"
1.9500000000000015,6.890637572529713,1.6608249007352036,"exp1"
1.9600000000000015,6.877315596782174,1.7266065054230904,"exp1"
1.9700000000000015,6.859425784252136,1.794713663647022,"exp1"
1.9800000000000015,6.836845414303891,1.86513008688862,"exp1"
1.9900000000000015,6.809464846847547,1.9378253584522882,"exp1"
2.0000000000000013,6.777189417752602,2.0127536910349253,"exp1"
2.010000000000001,6.739941342348084,2.0898527412314016,"exp1"
2.020000000000001,6.697661594094053,2.1690425116098004,"exp1"
2.0300000000000007,6.650311721593682,2.250224373425277,"exp1"
2.0400000000000005,6.597875563782423,2.333280244775696,"exp1"
2.0500000000000003,6.540360820617059,2.4180719598343354,"exp1"
2.06,6.477800435130785,2.5044408645310097,"exp1"
2.07,6.410253742546349,2.5922076725204857,"exp1"
2.0799999999999996,6.337807343444185,2.681172612340662,"exp1"
2.0899999999999994,6.260575660915908,2.771115892239869,"exp1"
2.099999999999999,6.1787011462807815,2.861798503227865,"exp1"
2.109999999999999,6.092354104308763,2.9529633735437324,"exp1"
2.1199999999999988,6.001732116891053,3.0443368790897103,"exp1"
2.1299999999999986,5.907059053540755,3.135630704698126,"exp1"
2.1399999999999983,5.808583667705667,3.2265440407117003,"exp1"
2.149999999999998,5.706577789253595,3.3167660886741714,"exp1"
2.159999999999998,5.601334135192621,3.405978839414053,"exp1"
2.1699999999999977,5.493163772206249,3.493860076956265,"exp1"
2.1799999999999975,5.382393275384701,3.5800865530116965,"exp1"
2.1899999999999973,5.269361637098073,3.664337269737589,"exp1"
2.199999999999997,5.154416987809788,3.7462968034295527,"exp1"
2.209999999999997,5.037913196374801,3.8256585990997896,"exp1"
2.2199999999999966,4.920206420719526,3.9021281656957334,"exp1"
2.2299999999999964,4.801651680601984,3.975426104062929,"exp1"
2.239999999999996,4.682599522383922,4.045290904558843,"exp1"
2.249999999999996,4.563392841534739,4.1114814582490915,"exp1"
2.259999999999996,4.444363922182931,4.173779234514754,"exp1"
2.2699999999999956,4.325831744796583,4.231990088226829,"exp1"
2.2799999999999954,4.208099603454085,4.285945670897892,"exp1"
2.289999999999995,4.0914530636523345,4.335504431872049,"exp1"
2.299999999999995,3.9761582806997673,4.3805522071411875,"exp1"
2.3099999999999947,3.862460687945094,4.421002404297749,"exp1"
2.3199999999999945,3.7505840538425796,4.456795802038401,"exp1"
2.3299999999999943,3.640729897525016,4.487899991191867,"exp1"
2.339999999999994,3.5330772444359195,4.514308491228195,"exp1"
2.349999999999994,3.427782696861031,4.536039581487049,"exp1"
2.3599999999999937,3.3249807890020526,4.55313488990687,"exp1"
2.3699999999999934,3.2247845925731013,4.5656577838989865,"exp1"
2.3799999999999932,3.1272865367180853,4.573691608317044,"exp1"
2.389999999999993,3.032559405229758,4.577337814403083,"exp1"
2.399999999999993,2.9406574744383707,4.576714021365065,"exp1"
2.4099999999999926,2.851617756540216,4.571952049093706,"exp1"
2.4199999999999924,2.765461315350522,4.56319595670033,"exp1"
2.429999999999992,2.6821946242864603,4.550600117284274,"exp1"
2.439999999999992,2.601810939619397,4.534327354830935,"exp1"
2.4499999999999917,2.5242916655031697,4.514547164586685,"exp1"
2.4599999999999915,2.449607690832191,4.491434033810823,"exp1"
2.4699999999999913,2.3777206814801546,4.465165875591767,"exp1"
2.479999999999991,2.308584314814358,4.435922584527691,"exp1"
2.489999999999991,2.242145446495013,4.403884719574015,"exp1"
2.4999999999999907,2.1783452024003056,4.369232316288628,"exp1"
2.5099999999999905,2.117119991034148,4.332143828075057,"exp1"
2.5199999999999902,2.0584024339603086,4.292795193830196,"exp1"
2.52999999999999,2.00212221366418,4.251359027628587,"exp1"
2.53999999999999,1.9482068397832963,4.208003924691035,"exp1"
2.5499999999999896,1.8965823358897493,4.162893876855985,"exp1"
2.5599999999999894,1.847173849977161,4.116187790057798,"exp1"
2.569999999999989,1.7999061925306152,4.06803909587545,"exp1"
2.579999999999989,1.7547043065701096,4.018595449007039,"exp1"
2.5899999999999888,1.711493674386829,3.9679985025102846,"exp1"
2.5999999999999885,1.6702006658659807,3.9163837527900642,"exp1"
2.6099999999999883,1.6307528333373071,3.863880446577436,"exp1"
2.619999999999988,1.5930791578395818,3.8106115425007623,"exp1"
2.629999999999988,1.557110251550635,3.7566937202724504,"exp1"
2.6399999999999877,1.52277852093925,3.7022374309822665,"exp1"
2.6499999999999875,1.4900182949563796,3.6473469824815967,"exp1"
2.6599999999999873,1.4587659223147533,3.592120654347097,"exp1"
2.669999999999987,1.4289598416198168,3.5366508374147005,"exp1"
2.679999999999987,1.4005406278206844,3.481024193366322,"exp1"
2.6899999999999866,1.3734510181549855,3.4253218303245867,"exp1"
2.6999999999999864,1.3476359204721247,3.369619490860247,"exp1"
2.709999999999986,1.3230424065400068,3.3139877492390273,"exp1"
2.719999999999986,1.2996196926739652,3.258492215127246,"exp1"
2.7299999999999858,1.2773191097756986,3.203193741337582,"exp1"
2.7399999999999856,1.256094064635866,3.148148633527576,"exp1"
2.7499999999999853,1.235899994137311,3.093408860064311,"exp1"
2.759999999999985,1.2166943137968982,3.039022260540208,"exp1"
2.769999999999985,1.1984363619024028,2.985032751668331,"exp1"
2.7799999999999847,1.181087340336288,2.9314805295026183,"exp1"
2.7899999999999845,1.1646102530297788,2.8784022671208276,"exp1"
2.7999999999999843,1.1489698428574946,2.825831307077523,"exp1"
2.809999999999984,1.1341325276640533,2.773797848083032,"exp1"
2.819999999999984,1.1200663360084495,2.722329125493812,"exp1"
2.8299999999999836,1.106740843118582,2.6714495853118705,"exp1"
2.8399999999999834,1.0941271074660206,2.62118105148751,"exp1"
2.849999999999983,1.0821976082989264,2.5715428864023435,"exp1"
2.859999999999983,1.0709261844080047,2.5225521444797603,"exp1"
2.869999999999983,1.0602879743455582,2.4742237189291862,"exp1"
2.8799999999999826,1.0502593582702486,2.4265704816799554,"exp1"
2.8899999999999824,1.0408179015492758,2.3796034166014444,"exp1"
2.899999999999982,1.0319423002146109,2.3333317461395064,"exp1"
2.909999999999982,1.0236123283399925,2.2877630515260514,"exp1"
2.9199999999999817,1.0158087873800152,2.2429033867397825,"exp1"
2.9299999999999815,1.0085134574912413,2.1987573864123444,"exp1"
2.9399999999999813,1.0017090508373654,2.155328367886191,"exp1"
2.949999999999981,0.9953791668656021,2.1126184276389286,"exp1"
2.959999999999981,0.9895082495292561,2.0706285322942795,"exp1"
2.9699999999999807,0.9840815464215166,2.0293586044426317,"exp1"
2.9799999999999804,0.9790850697775815,1.9888076034947797,"exp1"
2.9899999999999802,0.9745055592959815,1.9489736017913097,"exp1"
2.99999999999998,0.9703304467251971,1.909853856187456,"exp1"
3.00999999999998,0.966547822158128,1.871444875329402,"exp1"
3.0199999999999796,0.963146401974496,1.833742482833193,"exp1"
3.0299999999999794,0.960115498369675,1.7967418765718512,"exp1"
3.039999999999979,0.9574449904075992,1.7604376842701153,"exp1"
3.049999999999979,0.9551252965351849,1.7248240155996235,"exp1"
3.0599999999999787,0.9531473484959986,1.689894510960445,"exp1"
3.0699999999999785,0.9515025665816231,1.6556423871277424,"exp1"
3.0799999999999783,0.9501828361602332,1.6220604799351173,"exp1"
3.089999999999978,0.949180485423229,1.5891412841589239,"exp1"
3.099999999999978,0.9484882642923212,1.5568769907605868,"exp1"
3.1099999999999777,0.9480993244311754,1.5252595216367992,"exp1"
3.1199999999999775,0.9480072003075519,1.4942805620204247,"exp1"
3.1299999999999772,0.948205791253801,1.4639315906680341,"exp1"
3.139999999999977,0.9486893444755399,1.4342039079632911,"exp1"
3.149999999999977,0.9494524389603435,1.4050886620588825,"exp1"
3.1599999999999766,0.9504899702402887,1.3765768731733863,"exp1"
3.1699999999999764,0.9517971359641944,1.3486594561533938,"exp1"
3.179999999999976,0.9533694222373766,1.3213272414053512,"exp1"
3.189999999999976,0.9552025906886822,1.2945709942959802,"exp1"
3.1999999999999758,0.9572926662264616,1.2683814331147611,"exp1"
3.2099999999999755,0.959635925446995,1.242749245686826,"exp1"
3.2199999999999753,0.9622288856606734,1.2176651047197056,"exp1"
3.229999999999975,0.9650682945029713,1.193119681962702,"exp1"
3.239999999999975,0.9681511200989185,1.169103661253213,"exp1"
3.2499999999999747,0.9714745417513801,1.145607750520104,"exp1"
3.2599999999999745,0.9750359411249959,1.122622692810209,"exp1"
3.2699999999999743,0.9788328938991006,1.1001392764002327,"exp1"
3.279999999999974,0.9828631618643575,1.078148344052719,"exp1"
3.289999999999974,0.9871246854391792,1.0566408014713229,"exp1"
3.2999999999999736,0.9916155765832867,1.035607625007394,"exp1"
3.3099999999999734,0.9963341120869796,1.0150398686668163,"exp1"
3.319999999999973,1.0012787272158425,0.9949286704631498,"exp1"
3.329999999999973,1.006448009691714,0.9752652581603946,"exp1"
3.3399999999999728,1.011840693991785,0.9560409544461069,"exp1"
3.3499999999999726,1.017455655948679,0.9372471815731683,"exp1"
3.3599999999999723,1.023291907635305,0.9188754655062026,"exp1"
3.369999999999972,1.0293485925191563,0.9009174396064731,"exp1"
3.379999999999972,1.035624980871561,0.8833648478870461,"exp1"
3.3899999999999717,1.04212046541819,0.866209547868079,"exp1"
3.3999999999999715,1.0488345572178657,0.8494435130602799,"exp1"
3.4099999999999713,1.0557668817574248,0.833058835102872,"exp1"
3.419999999999971,1.062917175251052,0.8170477255807914,"exp1"
3.429999999999971,1.07028528113313,0.8014025175443256,"exp1"
3.4399999999999706,1.0778711467342423,0.7861156667529794,"exp1"
3.4499999999999704,1.0856748201305233,0.7711797526640087,"exp1"
3.45999999999997,1.0936964471570756,0.756587479184802,"exp1"
3.46999999999997,1.101936268576669,0.742331675207101,"exp1"
3.47999999999997,1.1103946173954011,0.7284052949399359,"exp1"
3.4899999999999696,1.1190719163174412,0.7148014180570981,"exp1"
3.4999999999999694,1.1279686753313847,0.7015132496739891,"exp1"
3.509999999999969,1.137085489421142,0.6885341201677537,"exp1"
3.519999999999969,1.1464230363946415,0.6758574848537356,"exp1"
3.5299999999999687,1.1559820748239762,0.6634769235304717,"exp1"
3.5399999999999685,1.1657634420909408,0.6513861399046742,"exp1"
3.5499999999999683,1.1757680525322087,0.6395789609069257,"exp1"
3.559999999999968,1.1859968956786837,0.6280493359081324,"exp1"
3.569999999999968,1.1964510345838235,0.6167913358461459,"exp1"
3.5799999999999677,1.2071316042359843,0.6057991522713632,"exp1"
3.5899999999999674,1.218039810050066,0.595067096319555,"exp1"
3.5999999999999672,1.2291769264339567,0.5845895976196462,"exp1"
3.609999999999967,1.2405442954254782,0.5743612031436762,"exp1"
3.619999999999967,1.2521433253957248,0.5643765760057066,"exp1"
3.6299999999999666,1.2639754898148658,0.5546304942160093,"exp1"
3.6399999999999664,1.2760423260766423,0.5451178493964602,"exp1"
3.649999999999966,1.2883454343779488,0.5358336454626847,"exp1"
3.659999999999966,1.3008864766500285,0.5267729972781442,"exp1"
3.6699999999999657,1.3136671755379408,0.5179311292850202,"exp1"
3.6799999999999655,1.326689313425085,0.509303374116441,"exp1"
3.6899999999999653,1.3399547314996754,0.5008851711943046,"exp1"
3.699999999999965,1.353465328860159,0.49267206531667956,"exp1"
3.709999999999965,1.3672230616566718,0.4846597052385134,"exp1"
3.7199999999999647,1.381229942265702,0.4768438422491414,"exp1"
3.7299999999999645,1.3954880384952146,0.46922032874986763,"exp1"
3.7399999999999642,1.4099994728175567,0.4617851168346886,"exp1"
3.749999999999964,1.4247664216275198,0.45453425687703713,"exp1"
3.759999999999964,1.4397911145229976,0.4474638961252506,"exp1"
3.7699999999999636,1.4550758336057137,0.4405702773093043,"exp1"
3.7799999999999634,1.4706229127995398,0.43384973726120013,"exp1"
3.789999999999963,1.4864347371839508,0.42729870555126354,"exp1"
3.799999999999963,1.5025137423401935,0.4209137031424746,"exp1"
3.8099999999999627,1.518862413707758,0.4146913410648424,"exp1"
3.8199999999999625,1.5354832859487553,0.40862831911172665,"exp1"
3.8299999999999623,1.5523789423178078,0.4027214245599154,"exp1"
3.839999999999962,1.5695520140350578,0.3969675309151793,"exp1"
3.849999999999962,1.5870051796598872,0.39136359668494775,"exp1"
3.8599999999999617,1.6047411644629304,0.3859066641796822,"exp1"
3.8699999999999615,1.6227627397939353,0.3805938583444619,"exp1"
3.8799999999999613,1.641072722443001,0.3754223856222459,"exp1"
3.889999999999961,1.6596739739926822,0.37038953285023035,"exp1"
3.899999999999961,1.6785694001584073,0.36549266619068427,"exp1"
3.9099999999999606,1.697761950114609,0.36072923009761704,"exp1"
3.9199999999999604,1.7172546158039046,0.3560967463206101,"exp1"
3.92999999999996,1.7370504312265982,0.3515928129471305,"exp1"
3.93999999999996,1.7571524717077067,0.3472151034846364,"exp1"
3.9499999999999598,1.7775638531386249,0.34296136598378446,"exp1"
3.9599999999999596,1.7982877311904601,0.3388294222040557,"exp1"
3.9699999999999593,1.8193273004959662,0.3348171668231295,"exp1"
3.979999999999959,1.8406857937968963,0.33092256669135633,"exp1"
3.989999999999959,1.8623664810534835,0.32714366013270696,"exp1"
3.9999999999999587,1.8843726685126247,0.3234785562936102,"exp1"
4.009999999999959,1.9067076977312138,0.3199254345411334,"exp1"
4.019999999999959,1.9293749445509139,0.31648254391200736,"exp1"
4.0299999999999585,1.9523778180205074,0.3131482026140552,"exp1"
4.039999999999958,1.9757197592617892,0.3099207975816466,"exp1"
4.049999999999958,1.9994042402747827,0.3067987840868715,"exp1"
4.059999999999958,2.023434762677867,0.30378068540820596,"exp1"
4.069999999999958,2.0478148563781917,0.3008650925585304,"exp1"
4.079999999999957,2.0725480781675296,0.29805066407445674,"exp1"
4.089999999999957,2.097638010238482,0.295336125869026,"exp1"
4.099999999999957,2.1230882586156916,0.2927202711499514,"exp1"
4.109999999999957,2.148902451496449,0.2902019604057057,"exp1"
4.119999999999957,2.1750842374947825,0.2877801214618861,"exp1"
4.129999999999956,2.2016372837828158,0.28545374961043357,"exp1"
4.139999999999956,2.2285652741228468,0.2832219078144383,"exp1"
4.149999999999956,2.255871906783243,0.28108372699143064,"exp1"
4.159999999999956,2.283560892330883,0.2790384063782362,"exp1"
4.1699999999999555,2.3116359512924642,0.2770852139806644,"exp1"
4.179999999999955,2.340100811676585,0.27522348711150696,"exp1"
4.189999999999955,2.368959206348041,0.27345263302054124,"exp1"
4.199999999999955,2.3982148702453085,0.2717721296204699,"exp1"
4.209999999999955,2.427871537431667,0.270181526312978,"exp1"
4.2199999999999545,2.457932937969871,0.2686804449193576,"exp1"
4.229999999999954,2.488402794609706,0.26726858072043674,"exp1"
4.239999999999954,2.519284819277133,0.2659457036108523,"exp1"
4.249999999999954,2.5505827093530957,0.26471165937303454,"exp1"
4.259999999999954,2.5823001437293325,0.26356637107661657,"exp1"
4.269999999999953,2.614440778627832,0.2625098406093502,"exp1"
4.279999999999953,2.6470082431697532,0.26154215034600564,"exp1"
4.289999999999953,2.680006134678804,0.2606634649621495,"exp1"
4.299999999999953,2.7134380137031875,0.25987403340014203,"exp1"
4.3099999999999525,2.7473073987392613,0.25917419099517,"exp1"
4.319999999999952,2.781617760639069,0.25856436176963477,"exp1"
4.329999999999952,2.816372516682809,0.25804506090475465,"exp1"
4.339999999999952,2.851575024296192,0.2576168973988092,"exp1"
4.349999999999952,2.887228574391413,0.25728057692206174,"exp1"
4.3599999999999515,2.923336384309181,0.2570369048790409,"exp1"
4.369999999999951,2.959901590337899,0.2568867896895472,"exp1"
